sysname	name	chr	posup	posdown	strand	control	type	alias	info	meanexp	logFC	pval	padj
YAR027W	UIP3	1	183770	184477	W	Verified	ORF	DUP240 family protein UIP3	Putative integral membrane protein of unknown function; interacts with Ulp1p at the nuclear periphery; member of DUP240 gene family	1494.82213528758	-0.0272252336649806	0.529109970072399	0.774951558723994
YAR028W	YAR028W	1	184892	185596	W	Uncharacterized	ORF	DUP240 family protein	Putative integral membrane protein; member of DUP240 gene family; GFP-fusion protein is induced in response to the DNA-damaging agent MMS	1031.2039786754	0.0124519958993629	0.791666591761345	0.917077543395037
YAR031W	PRM9	1	186836	187732	W	Verified	ORF	pheromone-regulated DUP240 family protein PRM9	Pheromone-regulated protein; contains 3 predicted transmembrane segments and an FF sequence, a motif involved in COPII binding; member of DUP240 gene family; PRM9 has a paralog, PRM8, that arose from a segmental duplication	324.571899358231	0.278773661487235	1.59286680686224e-06	8.1123437818515e-05
YAR033W	MST28	1	188107	188811	W	Verified	ORF	DUP240 family protein MST28	Putative integral membrane protein, involved in vesicle formation; forms complex with Mst27p; member of DUP240 gene family; binds COPI and COPII vesicles; MST28 has a paralog, MST27, that arose from a segmental duplication	540.036988582677	0.0707149154275005	0.15046308958119	0.427401323069965
YAR035W	YAT1	1	190193	192256	W	Verified	ORF	carnitine O-acetyltransferase YAT1	Outer mitochondrial carnitine acetyltransferase; minor ethanol-inducible enzyme involved in transport of activated acyl groups from the cytoplasm into the mitochondrial matrix; phosphorylated	232.287834944406	-0.0207194719429694	0.732959293176752	0.894630059858368
YAR042W	SWH1	1	192619	196185	W	Verified	ORF	oxysterol-binding protein related protein SWH1|OSH1|YAR044W	Protein similar to mammalian oxysterol-binding protein; contains ankyrin repeats and FFAT motif; interacts with ER anchor Scs2p at the nucleus-vacuole junction; regulated by sterol binding; SWH1 has a paralog, OSH2, that arose from the whole genome duplication	3896.27490143727	-0.0101101734274785	0.826283681459234	0.933297226464445
YAR050W	FLO1	1	203403	208016	W	Verified	ORF	flocculin FLO1|FLO4|FLO2	Lectin-like protein involved in flocculation; cell wall protein that binds mannose chains on the surface of other cells, confers floc-forming ability that is chymotrypsin sensitive and heat resistant; important for co-flocculation with other yeasts, mediating interaction with specific species; FLO1 has a paralog, FLO5, that arose from a segmental duplication	273.590867563602	0.0704262317182275	0.218246367626114	0.519226062707022
YAR053W	YAR053W	1	208367	208663	W	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	21.4767752221746	0.0439256766470146	0.383800325803767	0.679151891010362
YAR071W	PHO11	1	225460	226863	W	Verified	ORF	acid phosphatase PHO11	One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication	371.735991588603	-0.0844355906934861	0.184540763737511	0.476461236119055
YBL001C	ECM15	2	237153	237467	C	Verified	ORF		Non-essential protein of unknown function; likely exists as tetramer, may be regulated by the binding of small-molecule ligands (possibly sulfate ions), may have a role in yeast cell-wall biogenesis	3276.76475431639	0.0206857834050278	0.588869498960848	0.81691551947734
YBL002W	HTB2	2	236492	236887	W	Verified	ORF	histone H2B	Histone H2B; core histone protein required for chromatin assembly and chromosome function; nearly identical to HTB1; Rad6p-Bre1p-Lge1p mediated ubiquitination regulates reassembly after DNA replication, transcriptional activation, meiotic DSB formation and H3 methylation	15063.1076707879	-0.02583231778985	0.360550622457998	0.662294552264852
YBL003C	HTA2	2	235394	235792	C	Verified	ORF	histone H2A|H2A2	Histone H2A; core histone protein required for chromatin assembly and chromosome function; one of two nearly identical (see also HTA1) subtypes; DNA damage-dependent phosphorylation by Mec1p facilitates DNA repair; acetylated by Nat4p	13573.208822184	-0.176279343299567	1.47192296327714e-05	0.000588258100948608
YBL004W	UTP20	2	227636	235117	W	Verified	ORF		Component of the small-subunit (SSU) processome; SSU processome is involved in the biogenesis of the 18S rRNA	12287.6527524359	0.0500179262522174	0.157479116246425	0.436346805006343
YBL005W	PDR3	2	217470	220400	W	Verified	ORF	drug-responsive transcription factor PDR3|TPE2|AMY2	Transcriptional activator of the pleiotropic drug resistance network; regulates expression of ATP-binding cassette (ABC) transporters through binding to cis-acting PDRE sites (PDR responsive elements); has a role in response to drugs and organic solvents; post-translationally up-regulated in cells lacking functional mitochondrial genome; involved in diauxic shift; relative distribution to nucleus increases upon DNA replication stress; APCC(Cdh1) substrate	1821.62144221553	-0.00773385675276685	0.856861003022178	0.944862056407862
YBL005W-A	NA	NA	NA	NA	NA	NA	NA	NA	NA	480.252273243165	-0.102764882142177	0.102247457121094	0.347363704682349
YBL005W-B	NA	NA	NA	NA	NA	NA	NA	NA	NA	15063.9602185402	-0.0894017142300631	0.0228943252827977	0.145587670720996
YBL006C	LDB7	2	216587	217129	C	Verified	ORF	RSC14	Component of the RSC chromatin remodeling complex; interacts with Rsc3p, Rsc30p, Npl6p, and Htl1p to form a module important for a broad range of RSC functions	1848.64155161919	-0.0924299634863468	0.00929312357297591	0.0794679437778252
YBL007C	SLA1	2	212632	216366	C	Verified	ORF	cytoskeletal protein-binding protein SLA1	Cytoskeletal protein binding protein; required for assembly of the cortical actin cytoskeleton; interacts with proteins regulating actin dynamics and proteins required for endocytosis; found in the nucleus and cell cortex; has 3 SH3 domains	9823.54544132581	0.00161687173855952	0.963317446147327	0.986457633910652
YBL008W	HIR1	2	209653	212175	W	Verified	ORF		Subunit of the HIR complex; HIR is a nucleosome assembly complex involved in regulation of histone gene transcription; contributes to nucleosome formation, heterochromatic gene silencing, and formation of functional kinetochores	2403.34939246959	-0.000426805791168645	0.989527418522035	0.995234235161536
YBL009W	ALK2	2	207194	209224	W	Verified	ORF	protein kinase ALK2	Protein kinase; along with its paralog, ALK1, required for proper spindle positioning and nuclear segregation following mitotic arrest, proper organization of cell polarity factors in mitosis, proper localization of formins and polarity factors, and survival in cells that activate spindle assembly checkpoint; phosphorylated in response to DNA damage; ALK2 has a paralog, ALK1, that arose from the whole genome duplication; similar to mammalian haspins	3157.69494430444	-0.0544787519166627	0.138551363020638	0.412177636053319
YBL010C	YBL010C	2	206107	206949	C	Uncharacterized	ORF		Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein colocalizes with clathrin-coated vesicles	912.426615975143	-0.0671377978413944	0.12700295418376	0.391252764077437
YBL011W	SCT1	2	203538	205817	W	Verified	ORF	bifunctional glycerol-3-phosphate/glycerone-phosphate O-acyltransferase SCT1|GAT2	Glycerol 3-phosphate/dihydroxyacetone phosphate sn-1 acyltransferase; dual substrate-specific acyltransferase of the glycerolipid biosynthesis pathway; prefers 16-carbon fatty acids; similar to Gpt2p; gene is constitutively transcribed	4371.82489226484	0.0340333688683763	0.40506799256832	0.694626429448951
YBL013W	FMT1	2	202056	203261	W	Verified	ORF	methionyl-tRNA formyltransferase	Methionyl-tRNA formyltransferase; catalyzes the formylation of initiator Met-tRNA in mitochondria; potential Cdc28p substrate	200.346281181497	0.0237134922077973	0.700647357496199	0.879065318586267
YBL014C	RRN6	2	199064	201748	C	Verified	ORF		Component of the core factor (CF) rDNA transcription factor complex; CF is required for transcription of 35S rRNA genes by RNA polymerase I and is composed of Rrn6p, Rrn7p, and Rrn11p	3593.64787077716	0.00927812941789419	0.79131729630085	0.917077543395037
YBL015W	ACH1	2	194122	195702	W	Verified	ORF	acetyl-CoA hydrolase	Protein with CoA transferase activity; particularly for CoASH transfer from succinyl-CoA to acetate; has minor acetyl-CoA-hydrolase activity; phosphorylated; required for acetate utilization and for diploid pseudohyphal growth	1613.60562778227	-0.0600167517175195	0.21383977265247	0.513197619522503
YBL016W	FUS3	2	192451	193512	W	Verified	ORF	mitogen-activated serine/threonine-protein kinase FUS3|DAC2	Mitogen-activated serine/threonine protein kinase involved in mating; phosphoactivated by Ste7p; substrates include Ste12p, Far1p, Bni1p, Sst2p; inhibits invasive growth during mating by phosphorylating Tec1p, promoting its; inhibits recruitment of Ste5p, Cdc42p-mediated asymmetry and mating morphogenesis	3354.02594751444	0.0907774587366003	0.0443591459423289	0.215717010130417
YBL017C	PEP1	2	186844	191583	C	Verified	ORF	type I sorting receptor|VPT1|VPS10	Type I transmembrane sorting receptor for multiple vacuolar hydrolases; cycles between the late-Golgi and prevacuolar endosome-like compartments	10127.3216016523	0.00282539191953478	0.934540022177541	0.977158035543559
YBL018C	POP8	2	185998	186474	C	Verified	ORF	ribonuclease P	Subunit of both RNase MRP and nuclear RNase P; RNase MRP cleaves pre-rRNA, while nuclear RNase P cleaves tRNA precursors to generate mature 5' ends and facilitates turnover of nuclear RNAs; relocalizes to the cytosol in response to hypoxia	903.367913437751	-0.179219319491956	0.000584361687227217	0.0104766402180456
YBL019W	APN2	2	184353	185915	W	Verified	ORF	DNA-(apurinic or apyrimidinic site) lyase APN2|ETH1	Class II abasic (AP) endonuclease involved in repair of DNA damage; homolog of human HAP1 and E. coli exoIII	929.914006889596	0.0814596403022857	0.0687681835668226	0.275350616531721
YBL020W	RFT1	2	182401	184125	W	Verified	ORF	glycolipid translocation protein	Membrane protein required for translocation of Man5GlcNac2-PP-Dol; required for translocation of Man5GlcNac2-PP-Dol from the cytoplasmic side to the lumenal side of the ER membrane but is not the flippase; mutation is suppressed by expression of human p53 protein; essential gene	3441.5943188367	-0.0263623050461483	0.418911134479792	0.706325289182725
YBL021C	HAP3	2	181660	182094	C	Verified	ORF		Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose-repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; contains sequences contributing to both complex assembly and DNA binding	665.380488962933	0.0164209489546718	0.751708433289142	0.901170978472543
YBL022C	PIM1	2	177874	181275	C	Verified	ORF	ATP-dependent Lon protease PIM1|LON1	ATP-dependent Lon protease; involved in degradation of misfolded proteins in mitochondria; required for biogenesis and maintenance of mitochondria	10125.3568960241	0.0170288791579706	0.589087646538829	0.81691551947734
YBL023C	MCM2	2	174920	177526	C	Verified	ORF	MCM DNA helicase complex subunit MCM2	Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; relative distribution to the nucleus increases upon DNA replication stress	2729.32879477946	-0.010532182428826	0.758933486695991	0.903342754071444
YBL024W	NCL1	2	172534	174588	W	Verified	ORF	tRNA (cytosine-C5-)-methyltransferase|TRM4	S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120	10666.1941563796	-0.0381003544385187	0.199213175330687	0.4987547279251
YBL025W	RRN10	2	171481	171918	W	Verified	ORF		Protein involved in promoting high level transcription of rDNA; subunit of UAF (upstream activation factor) for RNA polymerase I	408.549887119445	-0.059092662508468	0.271257186365581	0.574350665023518
YBL026W	LSM2	2	170623	171038	W	Verified	ORF	Sm-like protein LSM2|SNP3|SMX5	Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; relocalizes from nucleus to cytoplasmic foci upon DNA replication stress	1122.57787363989	0.021330099109987	0.656304989696111	0.856859168716225
YBL027W	RPL19B	2	168423	169376	W	Verified	ORF	eL19|ribosomal 60S subunit protein L19B|L19e|rpl5L|YL14|L23B|L19B	Ribosomal 60S subunit protein L19B; rpl19a and rpl19b single null mutations result in slow growth, while the double null mutation is lethal; homologous to mammalian ribosomal protein L19, no bacterial homolog; RPL19B has a paralog, RPL19A, that arose from the whole genome duplication	72551.1471833151	-0.101277870964359	0.0165223618158131	0.117972943238219
YBL028C	YBL028C	2	167518	167838	C	Verified	ORF		Protein of unknown function that may interact with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the nucleolus; predicted to be involved in ribosome biogenesis	2226.84672999674	-0.0796306074624911	0.0795099672238805	0.301750562641386
